SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,ENROLLMENT_TOTAL,ENROLLMENT_MALE_CNT,ENROLLMENT_MALE_PCT,ENROLLMENT_FEMALE_CNT,ENROLLMENT_FEMALE_PCT,ENROLLMENT_WHITE_CNT,ENROLLMENT_WHITE_PCT,ENROLLMENT_BLACK_CNT,ENROLLMENT_BLACK_PCT,ENROLLMENT_HISPANIC_CNT,ENROLLMENT_HISPANIC_PCT,ENROLLMENT_ASIAN_CNT,ENROLLMENT_ASIAN_PCT,ENROLLMENT_AIAN_CNT,ENROLLMENT_AIAN_PCT,ENROLLMENT_HAWAIIAN_CNT,ENROLLMENT_HAWAIIAN_PCT,ENROLLMENT_OTHER_CNT,ENROLLMENT_OTHER_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS
20122013,545040,Taylor County,Taylor County Middle School,6445,600.99,620,310,50.0%,310,50.0%,589,95.0%,6,1.0%,9,1.5%,8,1.3%,0,0.0%,0,0.0%,8,1.3%,284,45.8%,61,9.8%,96.0%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,34.50,5.00,29.50,1,0.0%,13.3,13.0%,39.1%,45.7%,0.0%,2.2%,100.0%,0.0%,.9:1,79.5%,215,0,12,55
20122013,545,Taylor County,---District---,9692,2495.89,2605,1302,50.0%,"1,303",50.0%,"2,441",93.7%,49,1.9%,55,2.1%,20,0.8%,4,0.2%,2,0.1%,34,1.3%,"1,281",49.2%,262,10.1%,95.5%,0.0%,0.0%,93.1%,72,34.0%,71,33.5%,1,0.5%,58,27.4%,72,34.0%,8,3.8%,0,0.0%,2,0.9%,17:1,154.50,26.00,128.50,11,0.3%,13.9,10.2%,35.8%,52.3%,0.0%,1.7%,100.0%,0.5%,1.1:1,85.5%,1438,43,22,3816
20122013,551017,Todd County,Horizons High School,8931,22.77,31,20,64.5%,11,35.5%,28,90.3%,2,6.5%,0,0.0%,0,0.0%,0,0.0%,1,3.2%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,0,100.0%,9,33.3%,33.3%,33.3%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,10,,,
20122013,551005,Todd County,North Todd Elementary School,8437,457.68,486,238,49.0%,248,51.0%,430,88.5%,13,2.7%,36,7.4%,0,0.0%,0,0.0%,0,0.0%,7,1.4%,285,58.6%,30,6.2%,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,33.65,2.50,31.15,3,0.0%,11,13.3%,73.3%,13.3%,0.0%,0.0%,100.0%,0.0%,2:1,33.2%,384,147,5,1296
20122013,551015,Todd County,South Todd Elementary School,8629,462.29,490,246,50.2%,244,49.8%,330,67.3%,79,16.1%,49,10.0%,0,0.0%,0,0.0%,0,0.0%,32,6.5%,289,59.0%,36,7.3%,96.1%,1.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,35.65,3.50,32.15,11,0.0%,11.5,16.7%,30.0%,53.3%,0.0%,0.0%,100.0%,0.0%,2:1,45.9%,459,100,2,3500
20122013,551095,Todd County,Todd County Central High School,7414,525.96,546,279,51.1%,267,48.9%,477,87.4%,50,9.2%,12,2.2%,0,0.0%,1,0.2%,0,0.0%,6,1.1%,255,46.7%,35,6.4%,92.3%,6.0%,1.0%,76.3%,48,41.7%,42,36.5%,6,5.2%,26,22.6%,27,23.5%,6,5.2%,3,2.6%,5,4.3%,19:1,28.15,10.00,18.15,3,0.0%,11.8,16.7%,52.8%,30.6%,0.0%,0.0%,100.0%,5.0%,.8:1,99.2%,300,15,8,2700
20122013,551080,Todd County,Todd County Middle School,6422,456.73,474,252,53.2%,222,46.8%,406,85.7%,43,9.1%,20,4.2%,0,0.0%,0,0.0%,0,0.0%,5,1.1%,266,56.1%,33,7.0%,94.8%,1.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20:1,24.15,3.00,21.15,2,0.0%,10.3,28.0%,44.0%,24.0%,4.0%,0.0%,100.0%,8.0%,2.8:1,62%,200,20,4,125
20122013,551,Todd County,---District---,11018,1925.43,2027,1035,51.1%,992,48.9%,"1,671",82.4%,187,9.2%,117,5.8%,0,0.0%,1,0.0%,1,0.0%,50,2.5%,"1,095",54.0%,134,6.6%,94.4%,3.7%,1.0%,76.5%,51,42.1%,43,35.5%,8,6.6%,26,21.5%,29,24.0%,6,5.0%,4,3.3%,5,4.1%,16:1,125.00,21.00,104.00,21,3.0%,11.1,18.5%,50.0%,30.6%,0.8%,0.0%,100.0%,3.1%,1.5:1,73.2%,1378,462,19,7621
20122013,555070,Trigg County,Trigg County High School,12366,587.91,615,310,50.4%,305,49.6%,523,85.0%,67,10.9%,13,2.1%,3,0.5%,3,0.5%,0,0.0%,6,1.0%,265,43.1%,53,8.6%,93.8%,2.7%,1.4%,83.5%,76,51.4%,74,50.0%,2,1.4%,13,8.8%,30,20.3%,16,10.8%,7,4.7%,6,4.1%,16:1,39.50,10.50,29.00,3,4.0%,12.3,9.3%,48.8%,41.9%,0.0%,0.0%,100.0%,0.0%,1.5:1,63.7%,504,15,10,850
20122013,555014,Trigg County,Trigg County Intermediate School,9066,453.07,478,251,52.5%,227,47.5%,391,81.8%,45,9.4%,13,2.7%,2,0.4%,2,0.4%,0,0.0%,25,5.2%,266,55.6%,44,9.2%,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,26.75,1.00,25.75,2,0.0%,12.8,12.5%,62.5%,25.0%,0.0%,0.0%,100.0%,0.0%,2:1,45.9%,418,13,41,121
20122013,555050,Trigg County,Trigg County Middle School,14076,472.98,494,255,51.6%,239,48.4%,416,84.2%,45,9.1%,9,1.8%,2,0.4%,1,0.2%,0,0.0%,21,4.3%,239,48.4%,43,8.7%,95.5%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,27.50,5.50,22.00,3,3.7%,10.8,30.3%,45.5%,24.2%,0.0%,0.0%,100.0%,0.0%,2.7:1,59.3%,215,22,3,470
20122013,555013,Trigg County,Trigg County Primary School,14107,459.52,485,245,50.5%,240,49.5%,401,82.7%,41,8.5%,10,2.1%,2,0.4%,0,0.0%,0,0.0%,31,6.4%,292,60.2%,25,5.2%,95.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.25,2.00,28.25,4,0.0%,11.9,10.3%,69.0%,20.7%,0.0%,0.0%,100.0%,0.0%,2.9:1,47.1%,472,12,3,1461
20122013,555,Trigg County,---District---,18226,1973.48,2072,1061,51.2%,"1,011",48.8%,"1,731",83.5%,198,9.6%,45,2.2%,9,0.4%,6,0.3%,0,0.0%,83,4.0%,"1,062",51.3%,165,8.0%,95.0%,1.3%,0.9%,83.5%,76,51.4%,74,50.0%,2,1.4%,13,8.8%,30,20.3%,16,10.8%,7,4.7%,6,4.1%,17:1,125.00,19.00,106.00,13,2.0%,12,15.3%,55.5%,29.2%,0.0%,0.0%,100.0%,0.0%,2.1:1,55.9%,1609,62,57,2595
20122013,561010,Trimble County,Bedford Elementary School,14038,353.64,372,199,53.5%,173,46.5%,357,96.0%,1,0.3%,6,1.6%,2,0.5%,1,0.3%,3,0.8%,2,0.5%,180,48.4%,30,8.1%,95.2%,1.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.55,0.60,23.95,1,0.0%,13.5,11.1%,66.7%,22.2%,0.0%,0.0%,100.0%,0.0%,3.1:1,55.8%,323,56,10,1072
20122013,561020,Trimble County,Milton Elementary School,10982,249.17,255,133,52.2%,122,47.8%,246,96.5%,0,0.0%,6,2.4%,0,0.0%,0,0.0%,0,0.0%,3,1.2%,123,48.2%,21,8.2%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,18.39,0.40,17.99,0,0.0%,11.7,18.8%,50.0%,31.3%,0.0%,0.0%,100.0%,0.0%,3:1,53.6%,260,55,2,2953
20122013,561030,Trimble County,Trimble County High School,11598,389.63,404,202,50.0%,202,50.0%,396,98.0%,1,0.2%,6,1.5%,0,0.0%,0,0.0%,0,0.0%,1,0.2%,146,36.1%,51,12.6%,93.7%,10.5%,4.7%,63.0%,27,31.0%,25,28.7%,2,2.3%,1,1.1%,37,42.5%,15,17.2%,5,5.7%,2,2.3%,16:1,24.91,7.90,17.01,1,0.0%,10.4,17.2%,65.5%,17.2%,0.0%,0.0%,100.0%,0.0%,1.9:1,73.2%,300,26,2,3766
20122013,561015,Trimble County,Trimble County Middle School,14095,322.48,329,177,53.8%,152,46.2%,313,95.1%,0,0.0%,7,2.1%,4,1.2%,0,0.0%,1,0.3%,4,1.2%,155,47.1%,19,5.8%,95.0%,2.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,19.92,3.50,16.42,0,0.0%,8.6,30.4%,56.5%,13.0%,0.0%,0.0%,100.0%,4.3%,2.5:1,61.4%,237,10,2,660
20122013,561,Trimble County,---District---,17251,1314.92,1360,711,52.3%,649,47.7%,"1,312",96.5%,2,0.1%,25,1.8%,6,0.4%,1,0.1%,4,0.3%,10,0.7%,604,44.4%,121,8.9%,94.8%,5.4%,3.1%,63.0%,27,31.0%,25,28.7%,2,2.3%,1,1.1%,37,42.5%,15,17.2%,5,5.7%,2,2.3%,16:1,87.77,12.40,75.37,2,0.0%,10.9,19.8%,60.5%,19.8%,0.0%,0.0%,100.0%,1.2%,2.5:1,63.6%,1120,147,16,8451
20122013,565022,Union County,Earle C Clements Victory Tech HS,2365,35.26,15,11,73.3%,4,26.7%,0,0.0%,12,80.0%,1,6.7%,0,0.0%,0,0.0%,0,0.0%,2,13.3%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,0.0%,,100.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,5.9:1,100%,,,,
20122013,565020,Union County,Morganfield Elementary School,8615,373.89,391,186,47.6%,205,52.4%,316,80.8%,44,11.3%,8,2.0%,1,0.3%,0,0.0%,0,0.0%,22,5.6%,249,63.7%,22,5.6%,95.9%,0.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,33.10,3.40,29.70,1,0.0%,8.7,22.2%,74.1%,3.7%,0.0%,0.0%,100.0%,0.0%,2.5:1,10%,250,30,7,2034
20122013,565050,Union County,Sturgis Elementary School,6981,402.47,422,212,50.2%,210,49.8%,389,92.2%,18,4.3%,1,0.2%,1,0.2%,0,0.0%,0,0.0%,13,3.1%,200,47.4%,42,10.0%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.10,1.40,27.70,1,0.0%,8,38.7%,41.9%,19.4%,0.0%,0.0%,100.0%,3.2%,4.5:1,13.3%,382,17,2,200
20122013,565021,Union County,UNION COUNTY LEARNING ACADEMY,20297,16.29,22,17,77.3%,5,22.7%,19,86.4%,3,13.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,5.00,5.00,,0,0.0%,6.6,20.0%,80.0%,0.0%,0.0%,0.0%,100.0%,20.0%,.4:1,12.5%,,,,
20122013,565902,Union County,Union County Area Vocational Ed Center,,,474,278,58.6%,196,41.4%,419,88.4%,51,10.8%,2,0.4%,1,0.2%,1,0.2%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20122013,565065,Union County,Union County High School,7447,646.92,679,354,52.1%,325,47.9%,581,85.6%,94,13.8%,0,0.0%,1,0.1%,2,0.3%,0,0.0%,1,0.1%,273,40.2%,41,6.0%,93.7%,1.9%,1.5%,83.2%,63,50.4%,55,44.0%,8,6.4%,21,16.8%,26,20.8%,1,0.8%,14,11.2%,0,0.0%,16:1,43.00,22.50,20.50,0,3.2%,8.4,35.6%,46.7%,17.8%,0.0%,0.0%,100.0%,4.3%,4.3:1,10%,300,4,2,1200
20122013,565055,Union County,Union County Middle School,8003,465.61,488,251,51.4%,237,48.6%,423,86.7%,53,10.9%,2,0.4%,1,0.2%,0,0.0%,0,0.0%,9,1.8%,241,49.4%,37,7.6%,94.0%,0.2%,0.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,41.50,11.00,30.50,2,3.2%,6.1,53.7%,29.3%,17.1%,0.0%,0.0%,100.0%,2.4%,3.1:1,10%,350,5,2,675
20122013,565070,Union County,Uniontown Elementary School,8421,194.94,204,104,51.0%,100,49.0%,177,86.8%,10,4.9%,4,2.0%,0,0.0%,0,0.0%,0,0.0%,13,6.4%,106,52.0%,15,7.4%,96.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,16.30,2.20,14.10,2,0.0%,7.2,58.8%,29.4%,11.8%,0.0%,0.0%,100.0%,5.9%,4.3:1,8.9%,204,8,10,1843
20122013,565,Union County,---District---,10537,2161.24,2246,1159,51.6%,"1,087",48.4%,"1,908",85.0%,252,11.2%,20,0.9%,4,0.2%,2,0.1%,0,0.0%,60,2.7%,"1,069",47.6%,157,7.0%,94.9%,0.9%,2.0%,80.7%,63,50.4%,55,44.0%,8,6.4%,21,16.8%,26,20.8%,1,0.8%,14,11.2%,0,0.0%,13:1,168.00,45.50,122.50,7,2.4%,7.6,41.1%,44.6%,14.3%,0.0%,0.0%,100.0%,3.4%,3.8:1,88.3%,1486,64,23,5952
20122013,567010,Walton-Verona Independent,Walton-Verona Elementary School,9231,528.23,547,302,55.2%,245,44.8%,505,92.3%,11,2.0%,14,2.6%,5,0.9%,0,0.0%,0,0.0%,12,2.2%,184,33.6%,29,5.3%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,33.00,1.00,32.00,2,0.0%,10.9,17.1%,54.3%,28.6%,0.0%,0.0%,100.0%,0.0%,1.9:1,48.9%,400,59,14,10471
20122013,567020,Walton-Verona Independent,Walton-Verona High School,8412,453.04,471,247,52.4%,224,47.6%,450,95.5%,3,0.6%,10,2.1%,1,0.2%,1,0.2%,1,0.2%,5,1.1%,137,29.1%,36,7.6%,95.7%,1.1%,0.0%,93.4%,86,79.6%,72,66.7%,14,13.0%,1,0.9%,15,13.9%,4,3.7%,0,0.0%,2,1.9%,16:1,30.00,10.00,20.00,1,0.0%,13.2,9.8%,56.1%,34.1%,0.0%,0.0%,100.0%,2.4%,1.7:1,74.9%,60,10,50,4700
20122013,567015,Walton-Verona Independent,Walton-Verona Middle School,7776,504.97,524,248,47.3%,276,52.7%,493,94.1%,4,0.8%,12,2.3%,5,1.0%,0,0.0%,1,0.2%,9,1.7%,162,30.9%,35,6.7%,96.4%,1.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,32.00,9.00,23.00,4,0.0%,10.6,18.2%,52.3%,29.5%,0.0%,0.0%,100.0%,2.3%,1.9:1,73%,520,40,14,3988
20122013,567,Walton-Verona Independent,---District---,9951,1486.24,1542,797,51.7%,745,48.3%,"1,448",93.9%,18,1.2%,36,2.3%,11,0.7%,1,0.1%,2,0.1%,26,1.7%,483,31.3%,100,6.5%,96.3%,1.1%,0.0%,93.4%,86,79.6%,72,66.7%,14,13.0%,1,0.9%,15,13.9%,4,3.7%,0,0.0%,2,1.9%,16:1,95.00,20.00,75.00,7,0.0%,11.5,15.0%,54.2%,30.8%,0.0%,0.0%,100.0%,1.7%,2:1,94%,980,109,78,19159
20122013,571010,Warren County,Alvaton Elementary,6728,571.54,583,280,48.0%,303,52.0%,455,78.0%,35,6.0%,29,5.0%,34,5.8%,0,0.0%,7,1.2%,23,3.9%,266,45.6%,38,6.5%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,39.72,5.92,33.80,2,0.0%,10.9,27.3%,40.9%,31.8%,0.0%,0.0%,100.0%,0.0%,2.8:1,25.6%,528,47,6,3840
20122013,571015,Warren County,Briarwood Elementary School,6771,638.69,645,332,51.5%,313,48.5%,431,66.8%,44,6.8%,39,6.0%,112,17.4%,3,0.5%,2,0.3%,14,2.2%,285,44.2%,22,3.4%,96.9%,1.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,45.41,4.00,41.41,0,0.0%,9.4,25.0%,61.4%,13.6%,0.0%,0.0%,100.0%,0.0%,3.1:1,45.5%,650,47,3,1395
20122013,571040,Warren County,Bristow Elementary,6568,613.02,641,335,52.3%,306,47.7%,457,71.3%,69,10.8%,67,10.5%,9,1.4%,0,0.0%,1,0.2%,38,5.9%,377,58.8%,53,8.3%,95.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42.30,3.10,39.20,1,0.0%,10,20.0%,60.0%,17.5%,2.5%,0.0%,100.0%,0.0%,2.4:1,89.2%,588,267,2,2213
20122013,571001,Warren County,Carol Martin Gatton Academy of Math & Science,20000,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2.00,1.00,1.00,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,100%,0,0,0,0
20122013,571070,Warren County,Cumberland Trace Elementary,7592,406.37,427,226,52.9%,201,47.1%,285,66.7%,34,8.0%,28,6.6%,38,8.9%,0,0.0%,7,1.6%,35,8.2%,170,39.8%,33,7.7%,96.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,27.10,2.00,25.10,2,0.0%,16.3,6.9%,72.4%,20.7%,0.0%,0.0%,100.0%,0.0%,3.1:1,21.1%,412,74,8,4142
20122013,571075,Warren County,Drakes Creek Middle School,6530,573.45,598,307,51.3%,291,48.7%,463,77.4%,30,5.0%,32,5.4%,51,8.5%,0,0.0%,1,0.2%,21,3.5%,200,33.4%,38,6.4%,96.6%,0.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.73,5.50,31.23,4,0.0%,13.3,28.2%,48.7%,23.1%,0.0%,0.0%,100.0%,0.0%,2.3:1,60.7%,148,9,12,620
20122013,571230,Warren County,Greenwood High School,6339,1038.17,1072,585,54.6%,487,45.4%,831,77.5%,48,4.5%,47,4.4%,110,10.3%,4,0.4%,7,0.7%,25,2.3%,314,29.3%,74,6.9%,95.2%,2.3%,0.8%,N/A,163,69.1%,150,63.6%,13,5.5%,6,2.5%,19,8.1%,20,8.5%,25,10.6%,3,1.3%,17:1,61.60,19.50,42.10,2,0.0%,12.1,23.1%,44.6%,32.3%,0.0%,0.0%,100.0%,0.0%,2.7:1,8.6%,782,86,3,2600
20122013,571175,Warren County,Henry F. Moss Middle School,7700,461.65,484,241,49.8%,243,50.2%,291,60.1%,89,18.4%,54,11.2%,24,5.0%,0,0.0%,0,0.0%,26,5.4%,344,71.1%,41,8.5%,96.1%,0.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.50,10.00,22.50,0,0.5%,11.2,26.5%,50.0%,20.6%,0.0%,2.9%,100.0%,0.0%,1.5:1,36.7%,201,23,2,86
20122013,571250,Warren County,Jackson Academy High School,36435,10.1,14,8,57.1%,6,42.9%,8,57.1%,2,14.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,28.6%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4:1,3.90,1.00,2.90,1,0.0%,18.5,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.2:1,26.9%,0,0,0,0
20122013,571012,Warren County,Jackson Academy Middle School,41618,5.44,14,7,50.0%,7,50.0%,12,85.7%,2,14.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6:1,2.50,2.00,0.50,0,0.0%,17.5,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,.2:1,24%,0,0,0,0
20122013,571030,Warren County,Jody Richards Elementary,6379,588.79,609,315,51.7%,294,48.3%,507,83.3%,15,2.5%,39,6.4%,33,5.4%,0,0.0%,0,0.0%,15,2.5%,102,16.7%,20,3.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,34.00,2.00,32.00,0,0.0%,7.2,32.4%,55.9%,11.8%,0.0%,0.0%,100.0%,0.0%,3.1:1,100%,579,63,2,2024
20122013,571016,Warren County,Lighthouse Academy,10419,53.51,84,48,57.1%,36,42.9%,68,81.0%,8,9.5%,5,6.0%,1,1.2%,0,0.0%,1,1.2%,1,1.2%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,6.25,4.00,2.25,0,0.0%,9.5,14.3%,57.1%,28.6%,0.0%,0.0%,100.0%,0.0%,.6:1,33.3%,30,0,0,0
20122013,571080,Warren County,Lost River Elementary,6648,697.23,726,373,51.4%,353,48.6%,407,56.1%,92,12.7%,125,17.2%,53,7.3%,1,0.1%,0,0.0%,48,6.6%,504,69.4%,87,12.0%,95.9%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,45.00,3.60,41.40,2,0.0%,10.5,26.7%,57.8%,15.6%,0.0%,0.0%,100.0%,0.0%,7.2:1,36.1%,470,0,2,252
20122013,571110,Warren County,North Warren Elementary,7513,373.88,386,191,49.5%,195,50.5%,339,87.8%,15,3.9%,15,3.9%,2,0.5%,1,0.3%,0,0.0%,14,3.6%,217,56.2%,26,6.7%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,25.51,1.60,23.91,5,0.0%,10.9,10.7%,64.3%,25.0%,0.0%,0.0%,100.0%,0.0%,1.9:1,41.2%,374,63,8,1683
20122013,571130,Warren County,Oakland Elementary,8115,266.93,274,136,49.6%,138,50.4%,203,74.1%,31,11.3%,25,9.1%,3,1.1%,1,0.4%,0,0.0%,11,4.0%,189,69.0%,14,5.1%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,19.40,0.40,19.00,1,0.0%,12.6,28.0%,52.0%,20.0%,0.0%,0.0%,100.0%,0.0%,1.8:1,0%,250,24,3,221
20122013,571018,Warren County,Plano Elementary,5660,572.49,591,304,51.4%,287,48.6%,516,87.3%,19,3.2%,31,5.2%,7,1.2%,1,0.2%,0,0.0%,17,2.9%,204,34.5%,44,7.4%,96.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,34.90,4.00,30.90,1,0.0%,7.2,40.5%,43.2%,16.2%,0.0%,0.0%,100.0%,0.0%,2.5:1,0%,575,51,2,2750
