SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_UNKNOWN_CNT,TRANSITION_UNKNOWN_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20162017,19,CAMPBELL,452,Newport Independent,70,Newport High School,452070,19452070,210444001103,17577,584.74,613,307,50.1%,306,49.9%,346,56.4%,132,21.5%,58,9.5%,0,0.0%,0,0.0%,0,0.0%,77,12.6%,511,83.4%,20,3.3%,92.9%,3.9%,0.7%,N/A,36,36.0%,30,30.0%,6,6.0%,N/A,0.0%,60,60.0%,N/A,0.0%,1,1.0%,3,3.0%,11:1,56.00,25.00,31.00,55.00,1.00,0.00,0.00,0.00,0.00,0.00,56.00,1,0.0%,9.2,26.7%,50.0%,20.0%,3.3%,0.0%,100.0%,0.0%,.6:1,100%,310,0,0,17122,NKCES,905
20162017,19,CAMPBELL,452,Newport Independent,40,Newport Intermediate School,452040,19452040,210444001100,14252,485.97,508,240,47.2%,268,52.8%,271,53.3%,84,16.5%,70,13.8%,0,0.0%,1,0.2%,2,0.4%,80,15.7%,467,91.9%,13,2.6%,95.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,42.00,5.00,37.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,,0.0%,5.9,57.1%,28.6%,11.4%,0.0%,2.9%,100.0%,0.0%,.8:1,100%,312,16,2,956,NKCES,905
20162017,19,CAMPBELL,452,Newport Independent,20,Newport Primary School,452020,19452020,210444001099,15411,415.05,432,221,51.2%,211,48.8%,233,53.9%,65,15.0%,64,14.8%,0,0.0%,1,0.2%,0,0.0%,69,16.0%,384,88.9%,16,3.7%,94.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,38.00,4.00,34.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,1,0.0%,11.1,37.1%,51.4%,11.4%,0.0%,0.0%,100.0%,0.0%,1.4:1,100%,412,81,8,1137,NKCES,905
20162017,19,CAMPBELL,452,Newport Independent,,---District Total---,452,,,15862,1507.65,1575,788,50.0%,787,50.0%,858,54.5%,291,18.5%,192,12.2%,0,0.0%,2,0.1%,2,0.1%,230,14.6%,"1,377",87.4%,49,3.1%,94.2%,2.7%,0.8%,N/A,36,36.0%,30,30.0%,6,6.0%,N/A,0.0%,60,60.0%,N/A,0.0%,1,1.0%,3,3.0%,11:1,135.00,34.00,101.00,134.00,1.00,0.00,0.00,0.00,0.00,0.00,135.00,3,0.0%,8.8,37.7%,44.6%,15.4%,1.5%,0.8%,100.0%,0.0%,.8:1,100%,1034,97,10,19215,NKCES,905
20162017,91,NICHOLAS,455,Nicholas County,20,Nicholas County Elementary School,455020,91455020,210447001106,10418,543.35,568,284,50.0%,284,50.0%,533,93.8%,4,0.7%,25,4.4%,1,0.2%,0,0.0%,0,0.0%,5,0.9%,388,68.3%,23,4.0%,94.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,41.00,6.00,35.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,5,0.0%,12.6,34.2%,50.0%,15.8%,0.0%,0.0%,100.0%,0.0%,2.5:1,100%,500,53,3,75,CKEC,901
20162017,91,NICHOLAS,455,Nicholas County,30,Nicholas County High School,455030,91455030,210447001107,9859,489.65,515,261,50.7%,254,49.3%,483,93.8%,4,0.8%,19,3.7%,2,0.4%,1,0.2%,0,0.0%,6,1.2%,302,58.6%,22,4.3%,93.7%,2.7%,0.2%,N/A,27,35.5%,25,32.9%,2,2.6%,24,31.6%,18,23.7%,4,5.3%,N/A,0.0%,3,4.0%,17:1,30.00,4.00,26.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,1,0.0%,12.1,16.7%,56.7%,20.0%,3.3%,3.3%,100.0%,0.0%,2.1:1,100%,230,15,3,200,CKEC,901
20162017,91,NICHOLAS,455,Nicholas County,,---District Total---,455,,,9346,1033,1083,545,50.3%,538,49.7%,"1,016",93.8%,8,0.7%,44,4.1%,3,0.3%,1,0.1%,0,0.0%,11,1.0%,690,63.7%,45,4.2%,93.9%,1.9%,0.2%,N/A,27,35.5%,25,32.9%,2,2.6%,24,31.6%,18,23.7%,4,5.3%,N/A,0.0%,3,4.0%,15:1,71.00,10.00,61.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,5,0.0%,12.5,26.5%,52.9%,17.6%,1.5%,1.5%,100.0%,0.0%,2.3:1,100%,730,68,6,275,CKEC,901
20162017,92,OHIO,461,Ohio County,10,Beaver Dam Elementary School,461010,92461010,210450001108,9830,595.02,624,297,47.6%,327,52.4%,470,75.3%,11,1.8%,131,21.0%,3,0.5%,0,0.0%,0,0.0%,9,1.4%,415,66.5%,11,1.8%,94.9%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,42.00,5.00,37.00,41.00,0.00,0.00,1.00,0.00,0.00,0.00,42.00,0,0.0%,13.4,14.3%,54.8%,31.0%,0.0%,0.0%,100.0%,0.0%,2.4:1,100%,424,17,2,467,GRREC,902
20162017,92,OHIO,461,Ohio County,90,Fordsville Elementary School,461090,92461090,210450001112,11344,242.36,257,133,51.8%,124,48.2%,242,94.2%,1,0.4%,8,3.1%,0,0.0%,0,0.0%,0,0.0%,6,2.3%,175,68.1%,16,6.2%,93.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,19.00,4.00,15.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0,0.0%,6.8,23.8%,57.1%,19.0%,0.0%,0.0%,100.0%,9.5%,2.2:1,100%,153,28,5,711,GRREC,902
20162017,92,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,92461140,210450001115,11877,195.93,216,110,50.9%,106,49.1%,212,98.1%,0,0.0%,3,1.4%,0,0.0%,0,0.0%,0,0.0%,1,0.5%,171,79.2%,2,0.9%,94.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,17.00,1.00,16.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0,0.0%,9.8,43.8%,43.8%,12.5%,0.0%,0.0%,100.0%,0.0%,1.3:1,100%,98,13,3,1535,GRREC,902
20162017,92,OHIO,461,Ohio County,12,Ohio County Alternative Learning Program,461012,92461012,210450002353,22127,14.13,27,15,55.6%,12,44.4%,22,81.5%,1,3.7%,4,14.8%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,23,85.2%,1,3.7%,83.3%,N/A,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,4,100.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,14:1,2.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0,0.0%,15.8,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.4:1,100%,46,,,72,GRREC,902
20162017,92,OHIO,461,Ohio County,11,Ohio County Day Treatment,461011,92461011,210450002361,37139,18.3,18,11,61.1%,7,38.9%,18,100.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,15,83.3%,1,5.6%,87.0%,N/A,N/A,N/A,1,100.0%,1,100.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,N/A,0.0%,9:1,2.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,,0.0%,15.8,0.0%,75.0%,25.0%,0.0%,0.0%,100.0%,0.0%,.6:1,100%,46,,,72,GRREC,902
20162017,92,OHIO,461,Ohio County,155,Ohio County High School,461155,92461155,210450001116,9107,1055.8,1112,604,54.3%,508,45.7%,"1,014",91.2%,10,0.9%,74,6.7%,0,0.0%,0,0.0%,0,0.0%,14,1.3%,616,55.4%,45,4.0%,92.8%,2.7%,1.0%,N/A,129,49.4%,125,47.9%,4,1.5%,3,1.2%,105,40.2%,2,0.8%,17,6.5%,5,1.9%,19:1,61.00,23.00,38.00,61.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,3,0.0%,11.4,31.8%,34.8%,33.3%,0.0%,0.0%,100.0%,2.8%,.8:1,100%,642,52,15,576,GRREC,902
20162017,92,OHIO,461,Ohio County,110,Ohio County Middle School,461110,92461110,210450001114,9227,551.41,577,301,52.2%,276,47.8%,518,89.8%,7,1.2%,40,6.9%,1,0.2%,2,0.3%,0,0.0%,9,1.6%,353,61.2%,15,2.6%,93.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.00,9.00,27.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0,0.0%,10.6,18.9%,56.8%,24.3%,0.0%,0.0%,100.0%,2.7%,5.5:1,100%,200,28,3,2013,GRREC,902
20162017,92,OHIO,461,Ohio County,170,Southern Elementary School,461170,92461170,210450001118,9818,278.43,294,155,52.7%,139,47.3%,284,96.6%,0,0.0%,8,2.7%,0,0.0%,0,0.0%,0,0.0%,2,0.7%,171,58.2%,13,4.4%,94.9%,0.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,19.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0,0.0%,13.8,40.0%,60.0%,0.0%,0.0%,0.0%,100.0%,0.0%,1.5:1,100%,240,14,5,390,GRREC,902
20162017,92,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,92461190,210450001119,9576,647.78,689,351,50.9%,338,49.1%,644,93.5%,4,0.6%,29,4.2%,3,0.4%,0,0.0%,0,0.0%,9,1.3%,450,65.3%,31,4.5%,94.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,44.00,5.00,39.00,43.00,1.00,0.00,0.00,0.00,0.00,0.00,44.00,7,0.0%,10.7,25.6%,48.7%,25.6%,0.0%,0.0%,100.0%,0.0%,2.7:1,100%,653,30,6,4580,GRREC,902
20162017,92,OHIO,461,Ohio County,200,Western Elementary School,461200,92461200,210450001120,10372,257.57,283,145,51.2%,138,48.8%,260,91.9%,1,0.4%,10,3.5%,0,0.0%,3,1.1%,0,0.0%,9,3.2%,207,73.1%,8,2.8%,92.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,20.00,2.00,18.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,1,0.0%,9.3,44.4%,33.3%,22.2%,0.0%,0.0%,100.0%,0.0%,2.5:1,100%,163,13,2,74,GRREC,902
20162017,92,OHIO,461,Ohio County,,---District Total---,461,,,9915,3856.73,4097,2122,51.8%,1975,48.2%,"3,684",89.9%,35,0.9%,307,7.5%,7,0.2%,5,0.1%,0,0.0%,59,1.4%,"2,596",63.4%,143,3.5%,93.7%,1.2%,0.8%,N/A,129,49.4%,125,47.9%,4,1.5%,3,1.2%,105,40.2%,2,0.8%,17,6.5%,5,1.9%,16:1,252.00,47.00,205.00,250.00,1.00,0.00,1.00,0.00,0.00,0.00,252.00,10,0.0%,11.2,27.0%,48.3%,24.7%,0.0%,0.0%,100.0%,1.8%,1.5:1,100%,2665,195,41,10490,GRREC,902
20162017,93,OLDHAM,465,Oldham County,80,Buckner Alternative High School,465080,93465080,210453000735,33873,37.9,49,31,63.3%,18,36.7%,45,91.8%,3,6.1%,1,2.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,28,57.1%,2,4.1%,84.4%,N/A,N/A,N/A,0,0.0%,N/A,0.0%,N/A,0.0%,8,40.0%,11,55.0%,N/A,0.0%,1,5.0%,N/A,0.0%,7:1,7.00,4.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1,0.0%,6.4,28.6%,14.3%,42.9%,14.3%,0.0%,100.0%,14.3%,0:1,100%,,,,,OVEC,906
20162017,93,OLDHAM,465,Oldham County,7,Buckner Elementary School,465007,93465007,210453001817,10164,515.74,533,267,50.1%,266,49.9%,482,90.4%,7,1.3%,18,3.4%,8,1.5%,0,0.0%,0,0.0%,18,3.4%,82,15.4%,12,2.3%,96.8%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,31.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,14,0.0%,9.9,26.9%,50.0%,23.1%,0.0%,0.0%,100.0%,0.0%,1.2:1,100%,522,41,8,2349,OVEC,906
20162017,93,OLDHAM,465,Oldham County,5,Camden Station Elementary School,465005,93465005,210453001597,9655,481.29,496,240,48.4%,256,51.6%,429,86.5%,15,3.0%,21,4.2%,10,2.0%,0,0.0%,0,0.0%,21,4.2%,100,20.2%,13,2.6%,97.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,30.00,1.00,29.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,5,0.0%,9.5,20.8%,58.3%,16.7%,4.2%,0.0%,100.0%,0.0%,.9:1,100%,488,11,2,6862,OVEC,906
20162017,93,OLDHAM,465,Oldham County,10,Centerfield Elementary School,465010,93465010,210453001121,10278,491.39,512,274,53.5%,238,46.5%,448,87.5%,6,1.2%,29,5.7%,5,1.0%,2,0.4%,0,0.0%,22,4.3%,149,29.1%,27,5.3%,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,34.00,1.00,33.00,33.00,1.00,0.00,0.00,0.00,0.00,0.00,34.00,5,0.0%,10.8,22.2%,48.1%,29.6%,0.0%,0.0%,100.0%,0.0%,2.8:1,100%,472,16,2,2412,OVEC,906
20162017,93,OLDHAM,465,Oldham County,20,Crestwood Elementary School,465020,93465020,210453001122,9878,550.59,572,293,51.2%,279,48.8%,460,80.4%,17,3.0%,61,10.7%,7,1.2%,0,0.0%,1,0.2%,26,4.5%,170,29.7%,14,2.4%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.00,2.00,34.00,34.00,0.00,1.00,0.00,1.00,0.00,0.00,36.00,7,0.0%,12.5,35.7%,46.4%,17.9%,0.0%,0.0%,100.0%,0.0%,1.9:1,100%,565,100,2,6000,OVEC,906
20162017,93,OLDHAM,465,Oldham County,15,East Oldham Middle School,465015,93465015,210453002009,9632,637.34,657,352,53.6%,305,46.4%,597,90.9%,11,1.7%,24,3.7%,8,1.2%,0,0.0%,0,0.0%,17,2.6%,78,11.9%,21,3.2%,96.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,38.00,6.00,32.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,11,0.0%,11.5,12.5%,55.0%,30.0%,0.0%,2.5%,100.0%,0.0%,2.1:1,100%,350,15,2,500,OVEC,906
20162017,93,OLDHAM,465,Oldham County,25,Goshen At Hillcrest Elementary School,465025,93465025,210453001432,8967,657.84,685,349,50.9%,336,49.1%,568,82.9%,7,1.0%,35,5.1%,52,7.6%,1,0.1%,0,0.0%,22,3.2%,50,7.3%,3,0.4%,97.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,39.00,3.00,36.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,14,0.0%,13,7.7%,43.6%,46.2%,2.6%,0.0%,100.0%,0.0%,1.7:1,100%,646,1,10,4122,OVEC,906
20162017,93,OLDHAM,465,Oldham County,14,Harmony Elementary School,465014,93465014,210453002008,9374,621.4,650,334,51.4%,316,48.6%,580,89.2%,5,0.8%,24,3.7%,18,2.8%,1,0.2%,1,0.2%,21,3.2%,85,13.1%,6,0.9%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,40.00,3.00,37.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,13,0.0%,8.4,38.7%,35.5%,16.1%,9.7%,0.0%,100.0%,0.0%,2.8:1,100%,624,0,3,7496,OVEC,906
20162017,93,OLDHAM,465,Oldham County,13,Kenwood Station Elementary School,465013,93465013,210453002007,9367,613.17,641,310,48.4%,331,51.6%,561,87.5%,8,1.2%,23,3.6%,18,2.8%,0,0.0%,2,0.3%,29,4.5%,82,12.8%,19,3.0%,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,36.00,4.00,32.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,9,0.0%,11.1,13.8%,55.2%,31.0%,0.0%,0.0%,100.0%,0.0%,3.1:1,100%,635,87,6,1050,OVEC,906
20162017,93,OLDHAM,465,Oldham County,30,LaGrange Elementary School,465030,93465030,210453001123,10667,485.06,505,253,50.1%,252,49.9%,352,69.7%,11,2.2%,108,21.4%,1,0.2%,1,0.2%,0,0.0%,32,6.3%,285,56.4%,20,4.0%,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,37.00,2.00,35.00,32.00,1.00,3.00,1.00,0.00,0.00,0.00,37.00,8,0.0%,10.8,28.1%,53.1%,18.8%,0.0%,0.0%,100.0%,0.0%,1.8:1,100%,515,15,2,3100,OVEC,906
20162017,93,OLDHAM,465,Oldham County,28,Locust Grove Elementary School,465028,93465028,210453002196,8587,739.99,767,397,51.8%,370,48.2%,653,85.1%,22,2.9%,45,5.9%,16,2.1%,5,0.7%,0,0.0%,26,3.4%,170,22.2%,21,2.7%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,44.00,3.00,41.00,43.00,0.00,1.00,0.00,0.00,0.00,0.00,44.00,10,0.0%,10.1,25.7%,51.4%,20.0%,2.9%,0.0%,100.0%,0.0%,5.6:1,100%,773,18,6,1671,OVEC,906
20162017,93,OLDHAM,465,Oldham County,12,North Oldham High School,465012,93465012,210453001953,9164,982.81,1025,537,52.4%,488,47.6%,909,88.7%,12,1.2%,39,3.8%,43,4.2%,0,0.0%,0,0.0%,22,2.1%,87,8.5%,3,0.3%,95.8%,0.9%,0.1%,N/A,192,88.5%,131,60.4%,61,28.1%,N/A,0.0%,11,5.1%,1,0.5%,13,6.0%,N/A,0.0%,20:1,53.00,17.00,36.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,13,0.0%,12.1,12.7%,43.7%,40.8%,1.4%,1.4%,100.0%,4.1%,2.5:1,100%,440,20,2,8500,OVEC,906
20162017,93,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,93465350,210453001552,8659,766.57,795,399,50.2%,396,49.8%,698,87.8%,11,1.4%,35,4.4%,33,4.2%,0,0.0%,0,0.0%,18,2.3%,52,6.5%,7,0.9%,96.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,43.00,9.00,34.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,9,0.0%,10.2,15.9%,50.0%,31.8%,2.3%,0.0%,100.0%,2.3%,.7:1,100%,400,40,3,1500,OVEC,906
20162017,93,OLDHAM,465,Oldham County,60,Oldham County High School,465060,93465060,210453001125,8762,1516.39,1590,814,51.2%,776,48.8%,"1,363",85.7%,49,3.1%,111,7.0%,18,1.1%,2,0.1%,0,0.0%,47,3.0%,363,22.8%,53,3.3%,95.1%,1.9%,0.5%,N/A,294,79.7%,253,68.6%,41,11.1%,4,1.1%,49,13.3%,9,2.4%,4,1.1%,9,2.4%,19:1,83.00,24.00,59.00,81.00,1.00,1.00,0.00,0.00,0.00,0.00,83.00,19,0.0%,11.8,15.4%,44.2%,32.7%,3.8%,3.8%,100.0%,3.8%,1.2:1,100%,326,70,4,9126,OVEC,906
20162017,93,OLDHAM,465,Oldham County,70,Oldham County Middle School,465070,93465070,210453001126,9045,752.87,783,384,49.0%,399,51.0%,658,84.0%,26,3.3%,67,8.6%,12,1.5%,2,0.3%,0,0.0%,18,2.3%,251,32.1%,29,3.7%,95.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,43.00,10.00,33.00,41.00,1.00,1.00,0.00,0.00,0.00,0.00,43.00,4,0.0%,10.1,18.6%,46.5%,25.6%,7.0%,2.3%,100.0%,0.0%,3.4:1,100%,308,17,2,1468,OVEC,906
20162017,93,OLDHAM,465,Oldham County,95,South Oldham High School,465095,93465095,210453001620,8935,1235.17,1288,649,50.4%,639,49.6%,"1,124",87.3%,44,3.4%,41,3.2%,41,3.2%,3,0.2%,0,0.0%,35,2.7%,193,15.0%,27,2.1%,95.8%,0.2%,0.2%,N/A,264,86.8%,210,69.1%,54,17.8%,2,0.7%,20,6.6%,6,2.0%,6,2.0%,6,2.0%,20:1,66.00,25.00,41.00,64.00,1.00,1.00,0.00,0.00,0.00,0.00,66.00,8,0.0%,12,15.0%,45.0%,33.8%,2.5%,3.8%,100.0%,4.9%,1.5:1,100%,681,24,3,1765,OVEC,906
20162017,93,OLDHAM,465,Oldham County,90,South Oldham Middle School,465090,93465090,210453001433,8824,739.6,770,372,48.3%,398,51.7%,651,84.5%,31,4.0%,32,4.2%,29,3.8%,0,0.0%,0,0.0%,27,3.5%,153,19.9%,19,2.5%,96.8%,0.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,42.00,18.00,24.00,40.00,1.00,0.00,0.00,0.00,0.00,1.00,42.00,7,0.0%,10,9.3%,65.1%,23.3%,2.3%,0.0%,100.0%,2.3%,2:1,100%,302,16,2,1580,OVEC,906
20162017,93,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,93465905,210453001818,,,447,277,62.0%,170,38.0%,403,90.2%,7,1.6%,17,3.8%,10,2.2%,1,0.2%,0,0.0%,9,2.0%,,0.0%,,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0:1,10.00,6.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,0,0.0%,15.8,9.1%,36.4%,45.5%,0.0%,9.1%,100.0%,8.3%,0:1,100%,,,,,OVEC,906
20162017,93,OLDHAM,465,Oldham County,,---District Total---,465,,,9428,11825.1,12318,6255,50.8%,6063,49.2%,"10,578",85.9%,285,2.3%,714,5.8%,319,2.6%,17,0.1%,4,0.0%,401,3.3%,"2,378",19.3%,296,2.4%,96.2%,0.5%,0.3%,N/A,750,82.4%,594,65.3%,156,17.1%,14,1.5%,91,10.0%,16,1.8%,24,2.6%,15,1.7%,17:1,718.00,138.00,580.00,700.00,7.00,8.00,1.00,1.00,0.00,1.00,718.00,142,0.0%,10.9,18.0%,47.9%,29.9%,2.6%,1.5%,100.0%,2.1%,1.7:1,100%,8047,491,59,59501,OVEC,906
20162017,94,OWEN,471,Owen County,78,Maurice Bowling Middle School,471078,94471078,210456001539,8580,525.34,553,255,46.1%,298,53.9%,524,94.8%,0,0.0%,18,3.3%,3,0.5%,0,0.0%,0,0.0%,8,1.4%,320,57.9%,22,4.0%,95.8%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,30.00,9.00,21.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,2,0.0%,8,41.4%,41.4%,13.8%,3.4%,0.0%,100.0%,0.0%,1.3:1,100%,275,79,2,89,OVEC,906
