SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,MEMBERSHIP_TOTAL,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_OTHER_CNT,MEMBERSHIP_OTHER_PCT,MEMBERSHIP_FREE_LUNCH_CNT,MEMBERSHIP_REDUCED_LUNCH_CNT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FULLTIME_TCH_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS
20112012,445012,Muhlenberg County,Muhlenberg South Elementary,502,9105,491.35,264,52.6%,238,47.4%,479,95.4%,6,1.2%,5,1.0%,0,0.0%,0,0.0%,0,0.0%,12,2.4%,342,34,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,40.20,10,0.0%,12.4,19.4%,30.6%,50.0%,0.0%,0.0%,100.0%,0.0%,3:1,65.5%,205,20,2,"3,228"
20112012,445045,Muhlenberg County,Muhlenberg South Middle School,560,7589,542.54,257,45.9%,303,54.1%,524,93.6%,24,4.3%,6,1.1%,0,0.0%,0,0.0%,0,0.0%,6,1.1%,256,45,95.6%,0.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.00,5,0.0%,16.4,0.0%,63.2%,36.8%,0.0%,0.0%,100.0%,0.0%,4.5:1,75%,200,22,2,100
20112012,445035,Muhlenberg County,The Renaissance Center,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,445,Muhlenberg County,---District---,5028,11307,"4,807.63","2,623",52.2%,"2,405",47.8%,"4,641",92.3%,205,4.1%,76,1.5%,10,0.2%,1,0.0%,1,0.0%,94,1.9%,"2,385",417,95.2%,0.7%,0.7%,89.9%,140,39.3%,136,38.2%,4,1.1%,30,8.4%,78,21.9%,31,8.7%,72,20.2%,5,1.4%,13:1,382.00,30,0.1%,12.6,18.9%,46.7%,34.1%,0.0%,0.3%,100.0%,0.6%,3.3:1,65.2%,"2,296",95,43,"17,168"
20112012,446020,Murray Independent,Murray Elementary School,439,7204,420.07,230,52.4%,209,47.6%,348,79.3%,41,9.3%,14,3.2%,16,3.6%,3,0.7%,0,0.0%,17,3.9%,170,25,96.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.70,3,0.0%,12.4,20.7%,62.1%,17.2%,0.0%,0.0%,100.0%,0.0%,3:1,52.8%,405,35,12,"4,598"
20112012,446050,Murray Independent,Murray High School,438,8829,417.79,220,50.2%,218,49.8%,367,83.8%,38,8.7%,13,3.0%,10,2.3%,0,0.0%,1,0.2%,9,2.1%,90,26,95.7%,0.0%,0.0%,86.2%,75,70.8%,66,62.3%,9,8.5%,0,0.0%,25,23.6%,4,3.8%,0,0.0%,2,1.9%,14:1,31.10,5,0.0%,10.8,23.7%,52.6%,23.7%,0.0%,0.0%,100.0%,2.4%,2.2:1,69.5%,375,37,7,"3,000"
20112012,446030,Murray Independent,Murray Middle School,550,6999,530.4,273,49.6%,277,50.4%,444,80.7%,53,9.6%,19,3.5%,19,3.5%,0,0.0%,0,0.0%,15,2.7%,153,27,97.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,35.80,5,0.0%,11,29.3%,41.5%,29.3%,0.0%,0.0%,100.0%,0.0%,2.8:1,70.2%,433,26,21,"2,397"
20112012,446,Murray Independent,---District---,1427,11953,"1,368.26",723,50.7%,704,49.3%,"1,159",81.2%,132,9.3%,46,3.2%,45,3.2%,3,0.2%,1,0.1%,41,2.9%,413,78,96.6%,0.0%,0.0%,86.2%,75,70.8%,66,62.3%,9,8.5%,0,0.0%,25,23.6%,4,3.8%,0,0.0%,2,1.9%,14:1,101.10,14,0.0%,11.3,25.0%,50.9%,24.1%,0.0%,0.0%,100.0%,0.9%,2.6:1,65.2%,"1,213",98,40,"10,378"
20112012,451013,Nelson County,Bloomfield Elementary School,370,6756,352.25,209,56.5%,161,43.5%,346,93.5%,5,1.4%,10,2.7%,1,0.3%,0,0.0%,0,0.0%,8,2.2%,197,25,95.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,23.58,1,0.0%,14.4,5.3%,84.2%,10.5%,0.0%,0.0%,100.0%,0.0%,4:1,31.8%,369,6,2,"1,243"
20112012,451010,Nelson County,Bloomfield Middle School,425,6007,409.23,219,51.5%,206,48.5%,396,93.2%,12,2.8%,12,2.8%,2,0.5%,1,0.2%,0,0.0%,2,0.5%,188,41,95.8%,0.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,21.90,0,0.0%,17,8.0%,48.0%,44.0%,0.0%,0.0%,100.0%,0.0%,5.2:1,10.3%,351,57,2,"2,200"
20112012,451030,Nelson County,Boston School,280,7492,270.54,152,54.3%,128,45.7%,265,94.6%,2,0.7%,7,2.5%,0,0.0%,1,0.4%,0,0.0%,5,1.8%,138,29,95.9%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,18.45,2,0.0%,11.7,20.0%,70.0%,10.0%,0.0%,0.0%,100.0%,0.0%,3.6:1,14.7%,235,48,6,767
20112012,451050,Nelson County,Coxs Creek Elementary School,436,6442,427.85,224,51.4%,212,48.6%,414,95.0%,7,1.6%,7,1.6%,3,0.7%,0,0.0%,0,0.0%,5,1.1%,186,50,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,29.13,0,0.0%,9.7,20.8%,62.5%,16.7%,0.0%,0.0%,100.0%,0.0%,5.6:1,23.7%,413,64,16,"6,936"
20112012,451070,Nelson County,Foster Heights Elementary School,708,6327,678.58,368,52.0%,340,48.0%,668,94.4%,13,1.8%,16,2.3%,1,0.1%,1,0.1%,0,0.0%,9,1.3%,323,65,95.8%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,42.63,5,0.0%,12.2,18.2%,63.6%,18.2%,0.0%,0.0%,100.0%,0.0%,5.1:1,7.5%,569,7,2,"9,320"
20112012,451019,Nelson County,Horizons Academy,68,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,451100,Nelson County,Nelson County High School,1383,4996,"1,341.26",676,48.9%,707,51.1%,"1,322",95.6%,18,1.3%,24,1.7%,8,0.6%,2,0.1%,0,0.0%,9,0.7%,491,128,94.6%,0.2%,0.3%,72.4%,177,51.9%,174,51.0%,3,0.9%,70,20.5%,76,22.3%,1,0.3%,10,2.9%,7,2.1%,20:1,70.30,0,3.0%,12.4,18.2%,49.4%,32.5%,0.0%,0.0%,100.0%,3.7%,6.7:1,27.6%,"1,066",17,2,"6,825"
20112012,451090,Nelson County,Old Kentucky Home Middle School,448,5891,430.91,215,48.0%,233,52.0%,426,95.1%,7,1.6%,9,2.0%,0,0.0%,0,0.0%,0,0.0%,6,1.3%,191,38,96.4%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,23.45,0,0.0%,12.5,14.8%,44.4%,40.7%,0.0%,0.0%,100.0%,0.0%,6:1,20.8%,300,15,6,"3,750"
20112012,451011,Nelson County,The New Haven School,424,6923,411.25,235,55.4%,189,44.6%,413,97.4%,2,0.5%,7,1.7%,1,0.2%,0,0.0%,0,0.0%,1,0.2%,281,50,95.2%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,27.45,1,0.0%,11.1,24.1%,58.6%,17.2%,0.0%,0.0%,100.0%,0.0%,8.6:1,27.1%,410,115,12,"1,969"
20112012,451,Nelson County,---District---,4542,6354,"4,375.3","2,346",51.7%,"2,196",48.3%,"4,318",95.1%,66,1.5%,92,2.0%,16,0.4%,5,0.1%,0,0.0%,45,1.0%,"1,995",426,95.3%,0.3%,0.5%,76.6%,178,47.7%,175,46.9%,3,0.8%,72,19.3%,96,25.7%,1,0.3%,19,5.1%,7,1.9%,17:1,274.49,10,0.5%,12.6,17.0%,56.3%,26.7%,0.0%,0.0%,100.0%,1.4%,5.7:1,24.9%,"3,713",329,48,"33,010"
20112012,452068,Newport Independent,Newport Alternative High School,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,452070,Newport Independent,Newport High School,409,11113,387.88,223,54.5%,186,45.5%,326,79.7%,44,10.8%,5,1.2%,0,0.0%,2,0.5%,0,0.0%,32,7.8%,311,26,91.5%,2.9%,5.2%,64.1%,42,41.6%,35,34.7%,7,6.9%,2,2.0%,26,25.7%,26,25.7%,2,2.0%,3,3.0%,11:1,36.00,0,1.5%,11.1,13.9%,58.3%,27.8%,0.0%,0.0%,100.0%,2.5%,2.6:1,41.6%,110,0,39,"1,807"
20112012,452040,Newport Independent,Newport Intermediate School,437,8001,409.08,240,54.9%,197,45.1%,286,65.4%,64,14.6%,27,6.2%,1,0.2%,0,0.0%,0,0.0%,59,13.5%,403,24,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,31.00,1,0.0%,10.2,44.4%,44.4%,11.1%,0.0%,0.0%,100.0%,3.7%,4.1:1,39%,319,66,2,407
20112012,452080,Newport Independent,Newport Middle School,362,9597,345.54,188,51.9%,174,48.1%,244,67.4%,59,16.3%,13,3.6%,0,0.0%,2,0.6%,0,0.0%,44,12.2%,308,20,92.4%,1.2%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,29.00,0,0.0%,10.2,20.7%,58.6%,20.7%,0.0%,0.0%,100.0%,0.0%,2.7:1,28.3%,265,12,3,"1,075"
20112012,452020,Newport Independent,Newport Primary School,484,8424,465.28,241,49.8%,243,50.2%,306,63.2%,60,12.4%,38,7.9%,0,0.0%,0,0.0%,0,0.0%,80,16.5%,410,13,94.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,39.00,2,0.0%,16.3,11.1%,70.4%,18.5%,0.0%,0.0%,100.0%,3.7%,3.6:1,26.6%,435,20,2,"2,250"
20112012,452,Newport Independent,---District---,1692,12732,"1,607.78",892,52.7%,800,47.3%,"1,162",68.7%,227,13.4%,83,4.9%,1,0.1%,4,0.2%,0,0.0%,215,12.7%,"1,432",83,93.5%,1.3%,2.9%,64.1%,42,41.6%,35,34.7%,7,6.9%,2,2.0%,26,25.7%,26,25.7%,2,2.0%,3,3.0%,12:1,140.00,4,0.5%,11.9,21.8%,58.0%,20.2%,0.0%,0.0%,100.0%,2.4%,3.2:1,33.9%,"1,129",97,46,"5,539"
20112012,455020,Nicholas County,Nicholas County Elementary School,617,7649,596.68,308,49.9%,309,50.1%,573,92.9%,2,0.3%,31,5.0%,2,0.3%,2,0.3%,0,0.0%,7,1.1%,81,51,94.8%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,39.00,3,0.0%,10.6,30.0%,52.5%,17.5%,0.0%,0.0%,100.0%,0.0%,3:1,100%,500,32,2,"2,500"
20112012,455030,Nicholas County,Nicholas County High School,488,8779,482.03,265,54.3%,223,45.7%,473,96.9%,3,0.6%,7,1.4%,2,0.4%,0,0.0%,0,0.0%,3,0.6%,67,33,93.2%,2.5%,0.6%,67.4%,38,59.4%,37,57.8%,1,1.6%,2,3.1%,15,23.4%,8,12.5%,0,0.0%,1,1.6%,15:1,32.00,0,0.0%,10.4,21.2%,60.6%,15.2%,0.0%,3.0%,100.0%,0.0%,1.7:1,100%,230,108,2,"1,000"
20112012,455,Nicholas County,---District---,1105,9849,"1,078.71",573,51.9%,532,48.1%,"1,046",94.7%,5,0.5%,38,3.4%,4,0.4%,2,0.2%,0,0.0%,10,0.9%,148,84,94.1%,1.9%,0.6%,67.4%,38,59.4%,37,57.8%,1,1.6%,2,3.1%,15,23.4%,8,12.5%,0,0.0%,1,1.6%,15:1,72.00,3,0.0%,10.5,26.0%,56.2%,16.4%,0.0%,1.4%,100.0%,0.0%,2.2:1,100%,730,130,4,"3,500"
20112012,461010,Ohio County,Beaver Dam Elementary School,627,8080,592.77,293,46.7%,334,53.3%,510,81.3%,11,1.8%,92,14.7%,4,0.6%,1,0.2%,0,0.0%,9,1.4%,402,37,95.5%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,37.00,1,0.0%,12.1,25.0%,32.5%,42.5%,0.0%,0.0%,100.0%,0.0%,3.8:1,49.4%,525,25,12,"3,600"
20112012,461090,Ohio County,Fordsville Elementary School,283,9094,263.77,154,54.4%,129,45.6%,277,97.9%,0,0.0%,5,1.8%,0,0.0%,0,0.0%,0,0.0%,1,0.4%,206,30,95.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,20.20,0,0.0%,10.9,31.8%,36.4%,31.8%,0.0%,0.0%,100.0%,0.0%,2.7:1,60.2%,149,166,5,"1,584"
20112012,461140,Ohio County,Horse Branch Elementary School,182,9631,178.36,95,52.2%,87,47.8%,172,94.5%,0,0.0%,7,3.8%,0,0.0%,1,0.5%,0,0.0%,2,1.1%,137,32,94.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,13.30,0,0.0%,9.4,46.2%,30.8%,23.1%,0.0%,0.0%,100.0%,0.0%,2.3:1,88.3%,111,0,0,"1,342"
20112012,461155,Ohio County,Ohio County High School,1073,7242,"1,024.74",554,51.6%,519,48.4%,"1,034",96.4%,8,0.7%,21,2.0%,0,0.0%,0,0.0%,0,0.0%,10,0.9%,527,132,92.6%,3.4%,1.3%,75.3%,129,51.4%,124,49.4%,5,2.0%,8,3.2%,74,29.5%,5,2.0%,29,11.6%,6,2.4%,16:1,66.43,4,0.0%,10,20.3%,47.3%,31.1%,0.0%,1.4%,100.0%,0.0%,3.2:1,70.8%,602,58,16,510
20112012,461110,Ohio County,Ohio County Middle School,582,7159,552.65,296,50.9%,286,49.1%,546,93.8%,5,0.9%,24,4.1%,1,0.2%,0,0.0%,0,0.0%,6,1.0%,290,67,94.3%,0.0%,0.3%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,36.50,0,0.0%,9,22.0%,51.2%,26.8%,0.0%,0.0%,100.0%,0.0%,2.2:1,75.2%,391,35,12,378
20112012,461170,Ohio County,Southern Elementary School,232,9383,225.36,121,52.2%,111,47.8%,223,96.1%,0,0.0%,8,3.4%,0,0.0%,0,0.0%,0,0.0%,1,0.4%,130,39,95.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,15.80,0,0.0%,10.2,17.6%,76.5%,5.9%,0.0%,0.0%,100.0%,0.0%,1.9:1,35.8%,122,3,5,175
20112012,461190,Ohio County,Wayland Alexander Elementary School,674,7572,640.62,382,56.7%,292,43.3%,631,93.6%,3,0.4%,29,4.3%,1,0.1%,1,0.1%,0,0.0%,9,1.3%,413,54,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,39.70,2,0.0%,9.8,26.8%,46.3%,26.8%,0.0%,0.0%,100.0%,0.0%,3.2:1,28.6%,546,10,2,"4,034"
20112012,461200,Ohio County,Western Elementary School,271,9444,251.41,141,52.0%,130,48.0%,264,97.4%,0,0.0%,2,0.7%,0,0.0%,1,0.4%,0,0.0%,4,1.5%,183,36,94.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,19.20,0,0.0%,10.7,30.4%,47.8%,21.7%,0.0%,0.0%,100.0%,0.0%,2.7:1,73.1%,263,55,2,565
20112012,461,Ohio County,---District---,3924,10116,"3,729.68","2,036",51.9%,"1,888",48.1%,"3,657",93.2%,27,0.7%,188,4.8%,6,0.2%,4,0.1%,0,0.0%,42,1.1%,"2,288",427,94.3%,1.5%,1.0%,75.3%,129,51.4%,124,49.4%,5,2.0%,8,3.2%,74,29.5%,5,2.0%,29,11.6%,6,2.4%,15:1,253.38,7,0.0%,10.3,25.1%,45.8%,28.8%,0.0%,0.4%,100.0%,0.0%,2.7:1,59.8%,"2,709",352,54,"12,188"
20112012,465075,Oldham County,Buckner Alternative Elementary School,,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,465080,Oldham County,Buckner Alternative High School,56,,,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,0.0%,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,0.0%,,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0:1,0%,,,,
20112012,465007,Oldham County,Buckner Elementary School,487,6770,472.24,237,48.7%,250,51.3%,446,91.6%,7,1.4%,12,2.5%,7,1.4%,0,0.0%,0,0.0%,15,3.1%,51,16,96.8%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,30.00,11,0.0%,8.8,16.0%,56.0%,28.0%,0.0%,0.0%,100.0%,0.0%,1.9:1,1.6%,480,51,12,"2,449"
20112012,465005,Oldham County,Camden Station Elementary School,423,6726,405.92,220,52.0%,203,48.0%,382,90.3%,10,2.4%,11,2.6%,9,2.1%,2,0.5%,1,0.2%,8,1.9%,70,11,97.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,27.90,5,0.0%,10.5,20.8%,54.2%,25.0%,0.0%,0.0%,100.0%,0.0%,2.4:1,98.8%,423,41,2,"3,800"
20112012,465010,Oldham County,Centerfield Elementary School,394,7713,378.95,187,47.5%,207,52.5%,361,91.6%,10,2.5%,14,3.6%,2,0.5%,2,0.5%,1,0.3%,4,1.0%,88,12,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.30,4,0.0%,10.4,14.3%,52.4%,33.3%,0.0%,0.0%,100.0%,0.0%,4.7:1,16%,355,43,6,"2,012"
20112012,465020,Oldham County,Crestwood Elementary School,571,6653,551.85,295,51.7%,276,48.3%,482,84.4%,25,4.4%,46,8.1%,9,1.6%,0,0.0%,0,0.0%,9,1.6%,152,24,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,37.50,8,0.0%,15.1,3.3%,60.0%,36.7%,0.0%,0.0%,100.0%,0.0%,3.6:1,100%,561,28,11,"1,300"
20112012,465015,Oldham County,East Oldham Middle School,570,6385,554.64,276,48.4%,294,51.6%,533,93.5%,7,1.2%,11,1.9%,5,0.9%,0,0.0%,0,0.0%,14,2.5%,75,9,96.7%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,32.30,7,0.0%,12.3,17.1%,48.6%,34.3%,0.0%,0.0%,100.0%,0.0%,3.1:1,71.1%,400,35,2,"1,850"
20112012,465025,Oldham County,Goshen At Hillcrest Elementary School,693,5249,671.81,366,52.8%,327,47.2%,606,87.4%,16,2.3%,21,3.0%,35,5.1%,0,0.0%,0,0.0%,15,2.2%,19,4,97.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,37.50,12,0.0%,11.1,18.9%,43.2%,37.8%,0.0%,0.0%,100.0%,0.0%,7.1:1,100%,694,1,8,"2,690"
20112012,465014,Oldham County,Harmony Elementary School,500,6259,483.43,226,45.2%,274,54.8%,473,94.6%,3,0.6%,4,0.8%,14,2.8%,0,0.0%,0,0.0%,6,1.2%,40,11,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,32.70,9,0.0%,9.5,23.1%,53.8%,23.1%,0.0%,0.0%,100.0%,0.0%,4.1:1,89.9%,460,48,8,"4,860"
20112012,465013,Oldham County,Kenwood Station Elementary School,586,5825,562.24,287,49.0%,299,51.0%,501,85.5%,24,4.1%,11,1.9%,28,4.8%,0,0.0%,0,0.0%,22,3.8%,78,7,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,35.75,10,0.0%,11.2,13.8%,55.2%,31.0%,0.0%,0.0%,100.0%,0.0%,4.1:1,47.1%,570,50,12,"4,500"
20112012,465030,Oldham County,LaGrange Elementary School,558,6220,541.02,287,51.4%,271,48.6%,423,75.8%,23,4.1%,85,15.2%,4,0.7%,3,0.5%,0,0.0%,20,3.6%,276,23,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18:1,30.30,4,0.0%,8.8,21.4%,64.3%,14.3%,0.0%,0.0%,100.0%,0.0%,3.9:1,100%,558,153,3,"1,100"
20112012,465050,Oldham County,Liberty Elementary School,386,7082,367.91,186,48.2%,200,51.8%,336,87.0%,12,3.1%,31,8.0%,2,0.5%,0,0.0%,0,0.0%,5,1.3%,82,18,95.4%,0.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,29.13,0,0.0%,10,26.1%,52.2%,21.7%,0.0%,0.0%,100.0%,0.0%,2.4:1,92.9%,377,34,8,"5,900"
20112012,465028,Oldham County,Locust Grove Elementary School,654,5611,624.94,346,52.9%,308,47.1%,597,91.3%,18,2.8%,21,3.2%,10,1.5%,0,0.0%,0,0.0%,8,1.2%,106,33,96.3%,0.4%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,41.50,8,2.6%,7.9,28.9%,47.4%,23.7%,0.0%,0.0%,100.0%,0.0%,2.6:1,100%,654,33,11,"3,590"
20112012,465012,Oldham County,North Oldham High School,999,5898,961.07,504,50.5%,495,49.5%,920,92.1%,19,1.9%,30,3.0%,20,2.0%,1,0.1%,0,0.0%,9,0.9%,40,13,95.6%,3.0%,0.2%,89.7%,153,79.7%,111,57.8%,42,21.9%,0,0.0%,6,3.1%,13,6.8%,20,10.4%,0,0.0%,19:1,53.00,6,3.2%,11.4,18.0%,42.6%,39.3%,0.0%,0.0%,100.0%,1.6%,7.4:1,100%,800,64,3,"1,016"
